user,action,camera,gt,n_cameras,beta_n_frames,angle_deg,n_frames,conf_thresh,stature_mm,joint_variant,err_smooth_all_mm,err_smooth_conf_mm,err_placed_all_mm,err_placed_conf_mm,err_smooth_all_pct_stature,err_smooth_conf_pct_stature,err_placed_all_pct_stature,err_placed_conf_pct_stature,pa_mpjpe_mm,n_mpjpe_mm,beta_00,beta_01,beta_02,beta_03,beta_04,beta_05,beta_06,beta_07,beta_08,beta_09,errj_Hip_mm,errj_RHip_mm,errj_RKnee_mm,errj_RAnkle_mm,errj_LHip_mm,errj_LKnee_mm,errj_LAnkle_mm,errj_Spine_mm,errj_Thorax_mm,errj_Nose_mm,errj_Head_mm,errj_LShoulder_mm,errj_LElbow_mm,errj_LWrist_mm,errj_RShoulder_mm,errj_RElbow_mm,errj_RWrist_mm,bone_r_thigh_ratio,bone_r_shank_ratio,bone_l_thigh_ratio,bone_l_shank_ratio,bone_l_upperarm_ratio,bone_l_forearm_ratio,bone_r_upperarm_ratio,bone_r_forearm_ratio,bone_hip_width_ratio,bone_shoulder_width_ratio
B033,B033_GMS_4_1,3,triangulated,3,117,319.72,123,0.3,1020.0,smooth_all,117.111,117.111,117.642,117.642,11.481,11.481,11.534,11.534,41.982,47.313,-0.2879,0.00525,-0.0358,0.02448,-0.00915,-0.03155,0.00533,-0.00415,-0.07437,-0.00234,128.438,137.066,104.813,67.326,128.24,95.933,67.996,,124.741,,,107.959,172.195,182.99,117.147,93.829,114.025,1.2622,1.1593,1.3329,1.1158,1.1066,1.1342,1.081,1.0609,1.4317,0.9077
B033,B033_GMS_4_2,2,triangulated,3,132,221.74,149,0.3,1020.0,smooth_all,152.888,152.888,152.938,152.938,14.989,14.989,14.994,14.994,39.306,53.829,-0.28383,0.06073,-0.0137,0.0896,0.01212,-0.00424,-0.02913,-0.00422,0.02543,0.02512,162.194,170.248,132.193,75.744,159.854,138.085,92.088,,191.157,,,193.351,174.783,154.486,176.525,169.787,149.931,1.193,1.2475,1.2232,1.1929,1.0376,1.1158,1.0297,1.1186,1.3174,0.8914
B033,B033_GMS_4_2,1,triangulated,3,149,266.59,149,0.3,1020.0,smooth_all,124.643,124.643,116.101,116.101,12.22,12.22,11.382,11.382,47.927,89.357,-0.21355,0.02152,-0.03572,-0.04327,0.00142,-0.02734,-0.01449,-0.00073,-0.03271,0.00978,91.62,92.0,83.576,59.434,94.461,69.435,63.884,,194.664,,,200.549,177.799,163.726,187.596,138.472,127.788,1.2106,1.1769,1.2236,1.1441,1.039,1.0439,1.059,1.1053,1.2479,0.8179
B033,B033_GMS_4_2,3,triangulated,3,149,318.49,149,0.3,1020.0,smooth_all,171.959,171.959,174.489,174.489,16.859,16.859,17.107,17.107,41.468,52.174,-0.30171,-0.00099,-0.08682,-0.04291,-0.02063,-0.0318,0.02493,-0.0024,-0.10441,-0.00246,192.292,203.661,175.244,100.34,183.625,151.551,95.687,,196.529,,,173.892,184.219,178.994,200.532,177.468,196.854,1.2796,1.1628,1.2415,1.1928,1.0511,1.1678,1.0142,1.0842,1.4678,0.9233
B033,B033_GMS_4_4,2,triangulated,3,109,221.92,143,0.3,1020.0,smooth_all,146.112,145.509,143.371,142.724,14.325,14.266,14.056,13.993,32.842,40.273,-0.3304,0.05243,0.02148,0.03783,0.01524,-0.01915,-0.04286,-0.00118,0.05711,0.01678,157.108,170.98,124.822,102.28,145.395,127.965,102.406,,162.112,,,165.585,122.169,155.183,144.925,186.399,181.147,1.2225,1.1439,1.1978,1.1992,1.2157,0.966,1.1952,1.0478,1.2513,0.8691
B033,B033_GMS_4_4,1,triangulated,3,143,265.9,143,0.3,1020.0,smooth_all,76.528,76.528,76.566,76.566,7.503,7.503,7.506,7.506,41.353,46.871,-0.29699,0.03317,-0.02934,-0.0825,-0.00715,-0.03852,0.00857,0.00806,-0.03399,-0.00963,69.42,90.395,82.344,74.071,56.068,71.879,69.301,,59.874,,,63.212,72.199,83.6,67.926,103.913,110.669,1.1969,1.1751,1.2252,1.1675,1.005,1.0068,1.1252,1.0292,1.2619,0.8536
B033,B033_GMS_4_4,3,triangulated,3,143,317.34,143,0.3,1020.0,smooth_all,112.055,112.23,112.71,112.782,10.986,11.003,11.05,11.057,43.174,47.223,-0.27316,-0.01029,-0.04862,-0.08312,-0.01431,-0.03572,0.0377,0.00288,-0.09864,-0.02398,132.242,135.686,133.29,86.089,133.764,129.172,78.629,,118.434,,,109.582,141.663,145.69,110.879,54.881,70.885,1.224,1.1444,1.2549,1.1678,1.2033,1.0282,1.0254,0.9246,1.2874,0.8787
B033,B033_GMS_4_5,2,triangulated,3,124,222.13,133,0.3,1020.0,smooth_all,163.09,161.397,165.677,163.448,15.989,15.823,16.243,16.024,35.363,43.797,-0.31769,0.01942,0.02102,0.04061,0.0224,-0.01359,-0.03386,-0.00507,0.02281,0.00934,173.781,187.645,132.484,89.31,164.66,160.201,137.379,,192.561,,,197.68,144.921,167.898,166.588,197.778,171.206,1.1875,1.1681,1.1911,1.2162,1.1202,1.0024,1.1093,1.0575,1.3483,0.8868
B033,B033_GMS_4_5,1,triangulated,3,133,265.92,133,0.3,1020.0,smooth_all,84.324,84.324,83.662,83.662,8.267,8.267,8.202,8.202,37.617,47.191,-0.20261,0.01504,-0.02273,-0.07794,-0.01321,-0.03059,0.003,-0.00109,-0.06938,-0.01313,84.324,90.642,55.535,43.842,84.068,90.679,63.251,,70.537,,,84.28,167.267,175.398,59.051,85.175,92.301,1.1775,1.1548,1.1976,1.1646,1.1272,0.992,1.0239,1.0373,1.3144,0.841
B033,B033_GMS_4_5,3,triangulated,3,133,317.14,133,0.3,1020.0,smooth_all,115.119,115.119,107.132,107.132,11.286,11.286,10.503,10.503,36.859,41.153,-0.19851,-0.01096,-0.05625,-0.05325,-0.01073,-0.03369,0.0268,0.00024,-0.11264,-0.02621,130.708,138.248,125.849,82.437,132.481,127.65,84.334,,115.603,,,103.57,165.525,210.263,111.912,85.704,94.355,1.1753,1.1596,1.2271,1.1789,1.0225,1.0479,1.0835,0.9775,1.4291,0.9076
B036,B036_GMS_1_1,3,triangulated,2,3,224.34,95,0.3,1020.0,smooth_all,177.75,171.734,181.425,175.135,17.426,16.837,17.787,17.17,38.687,77.875,-0.27522,-0.01169,0.08049,0.10047,0.04561,-0.01389,-0.04272,-0.00706,0.03729,3e-05,172.423,168.46,114.565,89.308,188.728,146.541,101.672,,245.115,,,268.124,256.661,282.345,193.552,153.244,141.75,1.335,1.0851,1.2737,1.1861,1.0398,1.1018,1.025,1.2285,1.287,0.8252
B036,B036_GMS_1_1,1,triangulated,2,95,261.04,95,0.3,1020.0,smooth_all,72.87,72.87,76.118,76.118,7.144,7.144,7.463,7.463,33.763,46.6,-0.03647,-0.05209,0.03127,-0.03,0.02996,-0.03188,0.00507,0.00172,-0.05773,0.00015,70.295,76.73,42.372,47.522,75.917,64.1,50.422,,118.963,,,134.291,,,76.734,53.85,63.249,1.3784,1.097,1.2467,1.215,,,1.0229,1.2359,1.2444,0.8053
B036,B036_GMS_1_2,3,triangulated,2,132,223.95,182,0.3,1020.0,smooth_all,100.318,94.152,106.391,99.784,9.835,9.231,10.431,9.783,39.175,60.555,-0.24923,-0.02737,0.05369,0.07621,0.03375,-0.02806,-0.02293,-0.00463,-2e-05,0.00576,93.184,99.001,70.898,61.671,98.944,74.876,64.617,,128.829,,,135.158,129.644,157.751,100.353,91.575,81.355,1.3913,1.0767,1.2647,1.2226,1.0527,1.0722,1.0613,1.2136,1.3309,0.8296
B036,B036_GMS_1_2,1,triangulated,2,182,260.7,182,0.3,1020.0,smooth_all,85.579,85.579,90.52,90.52,8.39,8.39,8.874,8.874,34.165,52.485,-0.07553,-0.0599,0.03478,-0.00323,0.03363,-0.03142,0.00258,-0.00189,-0.04328,0.00743,86.159,101.359,53.255,50.357,76.582,65.69,57.592,,126.706,,,119.154,116.188,92.124,114.746,59.613,50.462,1.3936,1.0608,1.2371,1.2118,1.0941,1.0742,1.0319,1.2019,1.2425,0.8121
B036,B036_GMS_1_3,3,triangulated,3,264,224.72,298,0.3,1020.0,smooth_all,88.767,88.268,89.834,89.395,8.703,8.654,8.807,8.764,39.201,63.679,-0.31903,-0.08064,0.00883,0.02121,0.01723,-0.04586,0.01397,-0.00353,-0.10558,-0.01738,78.533,87.073,58.968,85.587,86.256,44.125,56.003,,119.848,,,103.455,100.522,63.16,147.897,120.296,68.55,1.2921,1.0063,1.3205,0.9605,1.067,1.0825,1.1255,1.1759,1.2927,0.8438
B036,B036_GMS_1_3,1,triangulated,3,298,261.72,298,0.3,1020.0,smooth_all,116.145,116.145,116.517,116.517,11.387,11.387,11.423,11.423,39.771,54.813,-0.08112,-0.0267,0.02512,0.04072,0.04525,-0.04651,0.02994,0.0017,-0.0677,0.01436,142.554,126.831,42.74,62.796,160.946,89.844,61.866,,142.651,,,156.641,129.817,85.741,148.723,152.634,83.547,1.2979,1.0722,1.4406,1.0146,1.0871,1.1168,1.0917,1.1765,1.1968,0.7958
B036,B036_GMS_1_3,2,triangulated,3,58,302.75,298,0.3,1020.0,smooth_all,76.743,76.744,80.754,80.775,7.524,7.524,7.917,7.919,48.194,54.786,-0.29253,-0.05351,-0.00832,0.01955,0.00335,-0.05414,0.01036,-0.00296,-0.0967,-0.01722,83.166,87.334,74.274,58.909,92.515,83.701,83.886,,74.035,,,72.793,70.017,58.376,64.017,53.08,113.921,1.3056,1.1258,1.4953,1.0799,1.081,1.1707,1.079,1.1355,1.2526,0.8372
B036,B036_GMS_2_1,3,triangulated,3,109,221.97,109,0.3,1020.0,smooth_all,111.203,111.203,110.156,110.156,10.902,10.902,10.8,10.8,35.984,52.226,-0.37467,-0.05654,-0.00349,0.03623,0.00312,-0.04297,0.02022,-0.00629,-0.08998,-0.00476,114.978,118.984,76.657,66.921,121.134,95.007,61.153,,148.808,,,145.493,131.427,111.032,150.406,105.393,99.894,1.3388,1.1467,1.2748,1.1657,1.0608,1.0334,1.0596,1.1785,1.3212,0.8403
B036,B036_GMS_2_1,1,triangulated,3,109,258.73,109,0.3,1020.0,smooth_all,86.037,86.037,87.547,87.547,8.435,8.435,8.583,8.583,33.053,43.475,-0.16258,0.00714,0.00102,0.04502,0.01788,-0.04095,0.01765,-0.00069,-0.0649,0.01155,110.49,110.969,54.073,52.088,107.167,42.747,64.08,,98.174,,,104.896,98.134,99.738,100.282,112.243,62.943,1.364,1.2245,1.29,1.175,1.0657,1.1184,1.0522,1.2075,1.2705,0.8051
B036,B036_GMS_2_1,2,triangulated,3,12,298.39,109,0.3,1020.0,smooth_all,89.467,89.647,88.34,88.358,8.771,8.789,8.661,8.663,39.038,44.824,-0.29029,-0.07311,-0.02481,-0.00363,-0.02155,-0.04316,0.00517,-0.00817,-0.11174,-0.02984,96.098,97.821,102.724,44.247,103.771,68.387,45.213,,106.396,,,88.622,99.671,80.321,104.401,78.19,136.671,1.3,1.2155,1.3208,1.2021,1.0878,1.2061,1.0488,1.1827,1.2876,0.8258
B036,B036_GMS_4_1,3,triangulated,3,118,224.91,118,0.3,1020.0,smooth_all,135.104,135.104,127.837,127.837,13.245,13.245,12.533,12.533,37.16,48.342,-0.21854,-0.00247,0.01116,0.01054,0.00035,-0.03364,0.00266,-0.00228,-0.04694,-0.00244,146.406,154.522,106.934,87.259,144.567,114.721,120.098,,167.185,,,159.628,149.385,158.951,172.452,124.359,91.297,1.2372,1.1408,1.2877,1.1526,1.0685,1.0738,1.1016,1.1365,1.3797,0.8336
B036,B036_GMS_4_1,1,triangulated,3,118,262.11,118,0.3,1020.0,smooth_all,140.788,140.788,131.1,131.1,13.803,13.803,12.853,12.853,35.662,43.729,-0.16956,-0.00873,0.00639,0.02215,-0.00106,-0.03446,-0.00586,0.00108,-0.04233,0.00422,166.121,173.186,96.818,124.5,162.456,87.148,127.301,,147.796,,,150.874,126.348,136.633,169.197,157.802,142.356,1.2759,1.1334,1.2234,1.16,1.2112,1.1088,1.1641,1.0697,1.2406,0.7881
B036,B036_GMS_4_1,2,triangulated,3,65,303.55,118,0.3,1020.0,smooth_all,60.203,60.203,61.178,61.178,5.902,5.902,5.998,5.998,37.062,40.741,-0.29037,-0.06967,0.06109,0.0355,0.02666,-0.04132,-0.01927,-0.01131,-0.03935,-0.01349,63.828,69.669,66.112,31.428,73.918,49.006,58.926,,73.705,,,53.4,66.191,53.345,65.973,42.895,74.891,1.24,1.1772,1.3331,1.1984,1.0415,1.1482,1.0775,1.0224,1.3348,0.8269
B036,B036_GMS_4_2,3,triangulated,3,64,224.3,80,0.3,1020.0,smooth_all,70.403,66.641,69.529,65.724,6.902,6.533,6.817,6.444,39.759,43.562,-0.10642,-0.04556,0.01542,0.00454,0.00771,-0.03236,0.00334,-0.00839,-0.08344,-0.00489,79.268,90.145,50.807,67.267,76.323,47.81,79.176,,65.688,,,72.543,89.92,116.373,52.312,56.259,63.765,1.3344,1.145,1.3648,1.2151,1.0378,1.0446,1.0185,1.2764,1.3263,0.8048
B036,B036_GMS_4_2,1,triangulated,3,80,261.29,80,0.3,1020.0,smooth_all,96.125,96.125,98.071,98.071,9.424,9.424,9.615,9.615,35.223,52.936,-0.20052,-0.06579,-0.00615,0.00837,-0.00926,-0.0308,-0.01019,-0.00914,-0.07359,0.00705,98.751,100.63,76.936,38.693,101.0,83.983,49.422,,145.932,,,127.405,79.708,54.361,141.886,170.175,112.653,1.3649,1.1327,1.35,1.1254,1.0674,1.0277,1.0569,1.2763,1.2249,0.7914
B036,B036_GMS_4_2,2,triangulated,3,17,302.17,80,0.3,1020.0,smooth_all,125.477,125.477,127.625,127.625,12.302,12.302,12.512,12.512,39.748,55.362,-0.31948,-0.05247,-0.03691,0.07023,-0.00967,-0.02999,-0.00228,-0.00622,-0.07495,0.00038,137.8,140.529,115.755,54.35,147.175,97.201,58.006,,166.417,,,145.017,114.992,93.35,167.111,141.731,168.147,1.2848,1.1875,1.3185,1.1731,1.0476,1.1538,1.0727,1.2392,1.2809,0.793
B036,B036_GMS_4_3,3,triangulated,3,95,223.73,103,0.3,1020.0,smooth_all,131.858,131.912,138.176,138.246,12.927,12.933,13.547,13.554,40.808,53.788,-0.19924,-0.04056,-0.02292,-0.0399,-0.00392,-0.03303,0.02211,0.00087,-0.11398,-0.01983,135.558,138.851,112.727,111.245,139.758,88.348,87.047,,152.142,,,147.939,161.548,144.594,157.105,135.328,135.323,1.2947,1.1926,1.2838,1.176,1.0511,1.0918,1.116,1.182,1.2418,0.8156
B036,B036_GMS_4_3,1,triangulated,3,103,261.41,103,0.3,1020.0,smooth_all,104.557,104.557,112.731,112.731,10.251,10.251,11.052,11.052,39.955,50.208,-0.12725,-0.07301,-0.00115,-0.02188,-0.00088,-0.03241,0.02288,-0.00685,-0.11639,-0.0225,110.642,123.54,72.462,91.209,105.528,52.531,75.736,,110.392,,,106.625,96.536,81.224,122.841,159.479,153.242,1.2548,1.2252,1.2163,1.2163,1.0776,1.0597,1.1399,1.0992,1.2167,0.8036
B036,B036_GMS_4_3,2,triangulated,3,35,303.36,103,0.3,1020.0,smooth_all,69.176,69.176,76.124,76.124,6.782,6.782,7.463,7.463,37.98,42.945,-0.24535,-0.05949,0.02179,0.02017,0.00833,-0.03356,-0.01135,-0.01244,-0.05262,-0.01224,72.85,78.093,64.731,32.605,82.382,71.697,49.182,,81.96,,,64.489,78.239,77.196,79.695,48.751,87.467,1.232,1.1934,1.1843,1.2349,1.1103,1.0753,1.0998,1.1034,1.2256,0.8393
B036,B036_GMS_4_4,3,triangulated,3,144,225.14,144,0.3,1020.0,smooth_all,90.86,90.86,92.941,92.941,8.908,8.908,9.112,9.112,38.586,49.825,-0.23548,-0.00505,0.0175,0.0473,0.01727,-0.02021,-0.01844,-0.00259,-0.00501,0.00937,94.011,114.198,76.295,112.397,88.003,51.204,75.572,,86.457,,,84.84,113.267,109.157,82.181,84.076,100.8,1.239,1.2277,1.2622,1.1528,1.0616,1.0281,1.181,1.2232,1.4207,0.8226
B036,B036_GMS_4_4,1,triangulated,3,144,261.84,144,0.3,1020.0,smooth_all,95.671,95.671,96.892,96.892,9.379,9.379,9.499,9.499,37.171,45.776,-0.08838,-0.02669,0.00576,-0.01835,0.00492,-0.03287,0.01673,-0.00023,-0.0757,-0.01264,107.405,113.422,77.07,96.583,102.518,49.44,102.99,,82.09,,,85.944,84.017,89.598,88.721,132.325,129.258,1.275,1.1642,1.24,1.2178,1.1337,1.0343,1.1781,1.1392,1.2607,0.8108
B036,B036_GMS_4_4,2,triangulated,3,53,302.47,144,0.3,1020.0,smooth_all,110.887,111.126,111.759,111.988,10.871,10.895,10.957,10.979,35.195,46.381,-0.25992,-0.05911,0.00081,-0.01655,0.00262,-0.04349,-0.00056,-0.00352,-0.0755,-0.02667,123.502,135.673,113.095,33.288,121.758,92.455,33.418,,157.209,,,124.243,125.98,112.801,154.782,91.202,133.224,1.2279,1.2231,1.2156,1.2208,1.1369,1.0665,1.1529,1.1635,1.3338,0.8008
B036,B036_GMS_4_5,3,triangulated,3,68,224.82,68,0.3,1020.0,smooth_all,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.11757,-0.02521,-0.00741,-0.02423,0.00522,-0.03344,0.01896,0.00366,-0.09117,-0.01362,,,,,,,,,,,,,,,,,,,,,,,,,,,
B036,B036_GMS_4_5,1,triangulated,3,68,261.9,68,0.3,1020.0,smooth_all,78.384,78.384,79.219,79.219,7.685,7.685,7.767,7.767,40.015,45.11,-0.07728,-0.00218,-0.00177,-0.05111,0.00299,-0.03668,0.0149,0.00481,-0.07373,-0.00928,92.164,84.565,46.438,94.654,79.526,40.629,82.165,,62.085,,,63.504,86.057,128.292,61.953,102.383,87.646,1.2943,1.1636,1.2817,1.1904,1.0398,1.0727,1.0649,1.1542,1.2549,0.8358
B036,B036_GMS_4_5,2,triangulated,3,1,303.1,68,0.3,1020.0,smooth_all,77.168,77.401,75.312,75.543,7.565,7.588,7.384,7.406,38.636,44.368,-0.24893,-0.04478,-0.0334,-0.00166,0.00473,-0.03253,0.02507,-0.00675,-0.12598,-0.03748,89.648,96.381,73.404,18.215,98.693,84.352,42.855,,100.25,,,71.992,93.109,60.209,94.724,46.867,109.647,1.2732,1.2227,1.1953,1.2222,1.0791,1.0851,1.1017,1.1629,1.3428,0.8645
B040,B040_GMS_1_1,3,triangulated,3,94,234.97,96,0.3,1020.0,smooth_all,195.897,195.934,201.566,201.085,19.206,19.209,19.761,19.714,45.985,70.332,-0.21849,-0.10078,0.04211,0.01792,0.02284,-0.02491,-0.0106,-0.0105,-0.07937,-0.02154,214.894,220.608,114.671,43.126,211.527,189.618,112.631,,258.41,,,265.417,226.76,254.383,222.037,207.92,200.558,1.2769,1.3786,1.292,1.461,1.0889,1.1018,1.0443,1.1506,1.1978,0.8305
B040,B040_GMS_1_1,1,triangulated,3,96,262.21,96,0.3,1020.0,smooth_all,365.895,365.895,367.702,367.702,35.872,35.872,36.049,36.049,38.994,76.726,-0.05768,-0.04156,0.04303,-0.03322,0.0432,-0.03688,0.01956,0.00264,-0.11113,-0.01347,380.587,386.788,285.515,185.515,375.323,326.477,217.632,,468.217,,,460.437,421.158,404.954,437.666,394.104,382.985,1.3154,1.2962,1.3164,1.4123,1.0566,1.0908,1.0337,1.126,1.1972,0.8215
B040,B040_GMS_1_1,2,triangulated,3,96,291.78,96,0.3,1020.0,smooth_all,223.826,223.826,223.88,223.88,21.944,21.944,21.949,21.949,42.547,69.424,-0.0376,-0.05481,0.03376,-0.04371,0.03659,-0.05238,0.02049,0.0028,-0.1063,-0.01122,229.342,251.283,191.514,111.973,215.283,193.236,108.966,,292.473,,,253.315,224.993,214.338,296.174,260.348,290.324,1.3468,1.2742,1.3548,1.3067,1.0966,1.1238,1.0579,1.098,1.2795,0.8542
B040,B040_GMS_1_2,3,triangulated,3,115,236.61,125,0.3,1020.0,smooth_all,112.982,112.982,114.689,114.689,11.077,11.077,11.244,11.244,56.069,59.689,-0.28239,-0.06897,0.05221,0.07023,0.02509,-0.03303,0.0023,-0.00881,-0.06392,-0.0062,117.565,123.931,74.219,47.936,118.925,183.324,127.82,,117.26,,,114.467,81.46,113.137,97.481,112.401,149.279,1.2915,1.5303,1.3661,1.2919,1.0719,1.0226,1.0573,1.1305,1.2535,0.8611
B040,B040_GMS_1_2,1,triangulated,3,125,264.43,125,0.3,1020.0,smooth_all,247.786,247.786,251.035,251.035,24.293,24.293,24.611,24.611,48.56,66.627,-0.21717,-0.07402,0.00234,-0.01831,0.02472,-0.04286,0.03705,-0.00055,-0.1255,-0.01457,273.772,260.546,202.722,114.066,267.609,242.549,182.532,,305.22,,,303.633,260.938,243.592,298.356,257.822,260.229,1.3181,1.463,1.3284,1.2989,1.068,1.0513,1.0516,1.1253,1.2144,0.8165
B040,B040_GMS_1_2,2,triangulated,3,125,295.33,125,0.3,1020.0,smooth_all,193.672,193.672,195.663,195.663,18.987,18.987,19.183,19.183,48.561,70.547,-0.16053,-0.02812,0.00118,0.01244,0.0219,-0.05068,0.03631,0.00233,-0.13141,-0.01353,210.231,230.841,192.048,58.866,193.116,175.628,85.022,,267.6,,,221.497,180.533,148.703,274.491,223.263,237.272,1.3127,1.5316,1.3165,1.3156,1.0723,1.0645,1.0476,1.0863,1.2517,0.8631
B040,B040_GMS_1_3,3,triangulated,3,74,234.22,101,0.3,1020.0,smooth_all,152.14,149.204,152.945,148.425,14.916,14.628,14.995,14.551,47.207,61.034,-0.33272,-0.10559,0.03685,0.02109,0.02832,-0.02945,-0.00826,-0.00365,-0.0617,-0.01592,162.072,172.456,90.038,62.187,154.905,159.537,100.137,,181.834,,,186.505,160.185,197.958,149.335,162.599,188.516,1.3314,1.3539,1.2851,1.3941,1.0311,1.1195,1.072,1.1593,1.2665,0.8383
B040,B040_GMS_1_3,1,triangulated,3,101,262.82,101,0.3,1020.0,smooth_all,278.983,278.983,291.999,291.999,27.351,27.351,28.627,28.627,47.429,78.682,-0.31689,-0.09948,0.03478,-0.01138,0.02084,-0.04455,0.02083,-0.00198,-0.10452,-0.01317,288.975,295.473,191.586,100.233,286.315,272.184,170.588,,366.76,,,364.961,326.547,323.654,329.768,300.872,326.757,1.3186,1.3037,1.3191,1.3377,1.0444,1.1162,1.0669,1.1013,1.2568,0.8254
B040,B040_GMS_1_3,2,triangulated,3,101,294.05,101,0.3,1020.0,smooth_all,152.937,152.937,148.173,148.173,14.994,14.994,14.527,14.527,49.768,65.274,-0.08341,-0.04372,0.0251,-0.02607,0.04892,-0.0489,0.04841,0.00139,-0.11763,-0.00474,147.191,156.302,110.848,43.263,141.355,140.24,53.449,,198.312,,,174.118,182.653,192.987,186.111,182.369,258.084,1.3355,1.2776,1.3117,1.3746,1.0321,1.1022,1.0974,1.0531,1.2722,0.8766
B040,B040_GMS_1_5,3,triangulated,3,216,230.81,264,0.3,1020.0,smooth_all,174.138,166.572,191.992,181.448,17.072,16.331,18.823,17.789,50.315,73.844,-0.31368,-0.07101,0.00768,0.00064,0.01876,-0.04042,-0.00643,-0.00415,-0.07115,-0.01882,180.012,181.034,124.206,74.41,182.934,158.8,95.188,,216.822,,,231.767,222.76,270.661,174.666,152.774,169.845,1.2903,1.3735,1.2915,1.3819,1.0425,1.0818,1.0357,1.1145,1.2142,0.8109
B040,B040_GMS_1_5,1,triangulated,3,264,261.03,264,0.3,1020.0,smooth_all,248.448,248.448,263.061,263.061,24.358,24.358,25.79,25.79,44.463,67.949,-0.17805,-0.05773,0.00822,-0.02661,0.0326,-0.04788,0.02808,-0.00084,-0.11768,-0.01062,253.818,256.345,225.624,146.035,253.405,236.082,141.022,,318.526,,,314.922,253.821,282.216,288.485,250.989,266.753,1.3141,1.3549,1.294,1.4062,1.0416,1.0828,1.0198,1.1094,1.2167,0.8029
B040,B040_GMS_1_5,2,triangulated,3,232,293.52,264,0.3,1020.0,smooth_all,199.604,198.844,208.52,207.502,19.569,19.495,20.443,20.343,46.567,65.026,-0.12253,-0.07108,-0.00117,-0.03637,0.01719,-0.04406,0.02668,0.0037,-0.1288,-0.01628,209.18,220.611,203.772,108.318,201.541,169.496,83.26,,253.323,,,222.596,197.291,202.985,250.441,217.881,253.304,1.3413,1.3299,1.3142,1.3425,1.0489,1.0914,1.0342,1.077,1.2325,0.828
B040,B040_GMS_2_2,3,triangulated,3,22,233.25,94,0.3,1020.0,smooth_all,256.608,250.87,254.953,245.266,25.158,24.595,24.995,24.046,49.77,75.0,-0.43782,-0.09108,0.00533,0.00051,0.02822,-0.0277,-0.0232,-0.01009,-0.04546,-0.00545,272.486,275.516,214.395,156.896,271.776,236.906,163.937,,316.357,,,332.654,268.737,333.974,265.979,253.561,263.505,1.2506,1.3007,1.2324,1.3007,1.017,1.0781,1.0484,1.1091,1.2341,0.8553
B040,B040_GMS_2_2,1,triangulated,3,77,264.1,94,0.3,1020.0,smooth_all,378.292,378.292,379.986,379.986,37.087,37.087,37.254,37.254,45.411,80.047,-0.25673,-0.0514,0.01128,-0.01538,0.02113,-0.04078,0.00757,-0.00501,-0.07586,-0.00894,399.294,389.206,332.814,256.667,401.401,345.584,231.263,,482.362,,,486.06,363.994,367.924,439.821,390.121,394.656,1.2817,1.256,1.2773,1.3333,1.0491,1.0662,1.0546,1.0895,1.2275,0.8244
B040,B040_GMS_2_2,2,triangulated,3,94,298.1,94,0.3,1020.0,smooth_all,161.55,161.55,160.64,160.64,15.838,15.838,15.749,15.749,47.494,65.079,-0.15686,-0.06603,0.02675,0.00503,0.01567,-0.04256,0.00715,-0.00484,-0.08244,-0.00134,158.702,171.418,168.706,95.179,151.898,130.28,64.502,,224.98,,,198.96,155.4,136.987,213.244,165.579,207.627,1.3086,1.2937,1.2697,1.365,1.0948,1.1236,1.0414,1.0572,1.2552,0.8413
B040,B040_GMS_2_3,3,triangulated,3,166,234.56,166,0.3,1020.0,smooth_all,190.18,190.18,203.242,203.242,18.645,18.645,19.926,19.926,41.586,63.703,-0.31015,-0.038,0.05246,0.06011,0.03312,-0.01911,-0.0308,-0.00804,-0.00536,-0.00327,210.609,215.288,145.126,90.703,208.732,155.489,88.616,,239.268,,,242.075,212.895,244.063,202.905,197.857,208.889,1.3922,1.3119,1.3787,1.3424,1.0516,1.1092,1.0475,1.1044,1.2848,0.812
B040,B040_GMS_2_3,1,triangulated,3,166,262.61,166,0.3,1020.0,smooth_all,195.394,195.394,219.853,219.853,19.156,19.156,21.554,21.554,42.067,56.609,-0.17187,0.01776,-0.00666,-0.02267,0.01906,-0.04219,0.01548,0.0037,-0.05588,0.01893,207.855,215.891,191.398,112.695,201.959,183.923,73.524,,256.181,,,240.403,205.793,214.168,236.028,195.971,199.784,1.3511,1.3524,1.3527,1.3702,1.0534,1.117,1.0518,1.0858,1.2659,0.7953
